,0
2020-03-28 00:00:00+00:00,0.017050416446849567
2020-03-29 00:00:00+00:00,7.530274016392859e-06
2020-03-30 00:00:00+00:00,0.00705415847317806
2020-03-31 00:00:00+00:00,-0.013439762385596143
2020-04-01 00:00:00+00:00,0.007180621181809531
2020-04-02 00:00:00+00:00,0.0012731947162618361
2020-04-03 00:00:00+00:00,0.006557204228534916
2020-04-04 00:00:00+00:00,0.010026247662355296
2020-04-05 00:00:00+00:00,-0.0037996774912878767
2020-04-06 00:00:00+00:00,0.0019960552598809857
2020-04-07 00:00:00+00:00,-0.047552860834081244
2020-04-08 00:00:00+00:00,0.0015607501456416754
2020-04-09 00:00:00+00:00,-0.012033092996608265
2020-04-10 00:00:00+00:00,-0.016577141271258585
2020-04-11 00:00:00+00:00,0.021537729068508985
2020-04-12 00:00:00+00:00,-0.0002047720349979783
2020-04-13 00:00:00+00:00,-0.00130640637531657
2020-04-14 00:00:00+00:00,0.0092068332624585
2020-04-15 00:00:00+00:00,-0.009120496072726211
2020-04-16 00:00:00+00:00,0.023240853933380178
2020-04-17 00:00:00+00:00,-0.020378951766466154
2020-04-18 00:00:00+00:00,0.0032040836460454566
2020-04-19 00:00:00+00:00,-0.028287276245238434
2020-04-20 00:00:00+00:00,0.036523999767236685
2020-04-21 00:00:00+00:00,0.03253510446725627
2020-04-22 00:00:00+00:00,-0.002339212205959293
2020-04-23 00:00:00+00:00,-0.014414284737076198
2020-04-24 00:00:00+00:00,-0.02981976184364394
2020-04-25 00:00:00+00:00,-0.018882365835095467
2020-04-26 00:00:00+00:00,-0.0025729387784242256
2020-04-27 00:00:00+00:00,-0.051101732788087904
2020-04-28 00:00:00+00:00,0.004452030794201067
2020-04-29 00:00:00+00:00,-0.02219867967487076
2020-04-30 00:00:00+00:00,-0.009927176893899513
2020-05-01 00:00:00+00:00,0.0034186103599603353
2020-05-02 00:00:00+00:00,0.006859916627798726
2020-05-03 00:00:00+00:00,0.07489967103627759
2020-05-04 00:00:00+00:00,-0.007546445034416312
2020-05-05 00:00:00+00:00,0.006741818302290095
2020-05-06 00:00:00+00:00,0.0004528287154772399
2020-05-07 00:00:00+00:00,-0.010973862568689045
2020-05-08 00:00:00+00:00,-0.019314742370392518
2020-05-09 00:00:00+00:00,-0.014702291599809356
2020-05-10 00:00:00+00:00,0.0017491504654980467
2020-05-11 00:00:00+00:00,-0.0066383672510726905
2020-05-12 00:00:00+00:00,0.01680366327900275
2020-05-13 00:00:00+00:00,-0.01733157567927114
2020-05-14 00:00:00+00:00,0.004098905543065615
2020-05-15 00:00:00+00:00,-0.006114967877617824
2020-05-16 00:00:00+00:00,0.003910921784802586
2020-05-17 00:00:00+00:00,-0.0004333784805116744
2020-05-18 00:00:00+00:00,-0.010117570909543742
2020-05-19 00:00:00+00:00,-0.009258701994017836
2020-05-20 00:00:00+00:00,-0.011435879942825872
2020-05-21 00:00:00+00:00,-0.033998446659526754
2020-05-22 00:00:00+00:00,0.0027506168525567223
2020-05-23 00:00:00+00:00,0.006983300317015024
2020-05-24 00:00:00+00:00,-0.005489615675948369
2020-05-25 00:00:00+00:00,0.003375029227191164
2020-05-26 00:00:00+00:00,0.0015317116177932574
2020-05-27 00:00:00+00:00,0.0036448083595701573
2020-05-28 00:00:00+00:00,-0.011985427442585928
2020-05-29 00:00:00+00:00,0.0007067624160183236
2020-05-30 00:00:00+00:00,0.02642993931595694
2020-05-31 00:00:00+00:00,-0.014642177471706791
2020-06-01 00:00:00+00:00,-0.05324796971805425
2020-06-02 00:00:00+00:00,0.018126450527590307
2020-06-03 00:00:00+00:00,-0.01747900142522267
2020-06-04 00:00:00+00:00,0.008095413585872917
2020-06-05 00:00:00+00:00,0.01697450966075508
2020-06-06 00:00:00+00:00,-0.013977841177092725
2020-06-07 00:00:00+00:00,0.0008357585649661965
2020-06-08 00:00:00+00:00,-0.019696595548284925
2020-06-09 00:00:00+00:00,0.016026374963881162
2020-06-10 00:00:00+00:00,-0.005584163974445087
2020-06-11 00:00:00+00:00,0.015502520708193386
2020-06-12 00:00:00+00:00,-0.10120331390521638
2020-06-13 00:00:00+00:00,0.03392865878138519
2020-06-14 00:00:00+00:00,0.006916351345107626
2020-06-15 00:00:00+00:00,-0.013437318966166515
2020-06-16 00:00:00+00:00,-0.00837280852363377
2020-06-17 00:00:00+00:00,0.009255040632083154
2020-06-18 00:00:00+00:00,-0.003393395310572662
2020-06-19 00:00:00+00:00,-0.007727158286244304
2020-06-20 00:00:00+00:00,-0.0002341817165986954
2020-06-21 00:00:00+00:00,-0.0025824814970978566
2020-06-22 00:00:00+00:00,-0.006727438717414509
2020-06-23 00:00:00+00:00,0.02176419190712962
2020-06-24 00:00:00+00:00,-0.0020227775845025895
2020-06-25 00:00:00+00:00,-0.008048963938994421
2020-06-26 00:00:00+00:00,-8.999466193240649e-05
2020-06-27 00:00:00+00:00,-0.014762022254414796
2020-06-28 00:00:00+00:00,-0.0013475334325075306
2020-06-29 00:00:00+00:00,-0.01578887805453712
2020-06-30 00:00:00+00:00,-0.01225613372518826
2020-07-01 00:00:00+00:00,0.008417579716382526
2020-07-02 00:00:00+00:00,0.00921986110638681
2020-07-03 00:00:00+00:00,0.007424375942557191
2020-07-04 00:00:00+00:00,0.00267138972332688
2020-07-05 00:00:00+00:00,-0.005808124907322636
2020-07-06 00:00:00+00:00,0.03901232916189615
2020-07-07 00:00:00+00:00,-0.08829925809891603
2020-07-08 00:00:00+00:00,0.035737588948216326
2020-07-09 00:00:00+00:00,-0.0064894460371276675
2020-07-10 00:00:00+00:00,0.026343411028770893
2020-07-11 00:00:00+00:00,0.02796260314846947
2020-07-12 00:00:00+00:00,-0.007672154783966259
2020-07-13 00:00:00+00:00,0.019311368493088572
2020-07-14 00:00:00+00:00,-0.018967618547487092
2020-07-15 00:00:00+00:00,0.027632115575585616
2020-07-16 00:00:00+00:00,0.019030706795880217
2020-07-17 00:00:00+00:00,0.003909159370799306
2020-07-18 00:00:00+00:00,0.009784087024010785
2020-07-19 00:00:00+00:00,0.016324949814581203
2020-07-20 00:00:00+00:00,-0.023422806877972244
2020-07-21 00:00:00+00:00,-0.048020968863359645
2020-07-22 00:00:00+00:00,0.005990769026662166
2020-07-23 00:00:00+00:00,0.0146062985056721
2020-07-24 00:00:00+00:00,0.0037343658600561026
2020-07-25 00:00:00+00:00,-0.003664280609222536
2020-07-26 00:00:00+00:00,0.015839046181898235
2020-07-27 00:00:00+00:00,0.01716620726022097
2020-07-28 00:00:00+00:00,0.04584009348889922
2020-07-29 00:00:00+00:00,0.014957721417122498
2020-07-30 00:00:00+00:00,-0.004707925915936288
2020-07-31 00:00:00+00:00,0.005560677825991446
2020-08-01 00:00:00+00:00,0.025660596593936214
2020-08-02 00:00:00+00:00,0.05867698425957293
2020-08-03 00:00:00+00:00,-0.046758900438301686
2020-08-04 00:00:00+00:00,0.0171509050401892
2020-08-05 00:00:00+00:00,-0.016948249600663358
2020-08-06 00:00:00+00:00,0.026125089499189208
2020-08-07 00:00:00+00:00,0.017806275032868725
2020-08-08 00:00:00+00:00,-0.015604127537948001
2020-08-09 00:00:00+00:00,0.036223109425943194
2020-08-10 00:00:00+00:00,0.01535884127126142
2020-08-11 00:00:00+00:00,0.00939409604356954
2020-08-12 00:00:00+00:00,-0.048720566041208176
2020-08-13 00:00:00+00:00,0.09655822593893985
2020-08-14 00:00:00+00:00,0.04034250215183875
2020-08-15 00:00:00+00:00,-0.008271946921127841
2020-08-16 00:00:00+00:00,0.00988272851447386
2020-08-17 00:00:00+00:00,0.011963432558535875
2020-08-18 00:00:00+00:00,-0.005538586869913279
2020-08-19 00:00:00+00:00,-0.012078078258151843
2020-08-20 00:00:00+00:00,-0.016651395921802224
2020-08-21 00:00:00+00:00,0.02779490292087142
2020-08-22 00:00:00+00:00,-0.044759949057369346
2020-08-23 00:00:00+00:00,0.019591434489697145
2020-08-24 00:00:00+00:00,0.03942444554900818
2020-08-25 00:00:00+00:00,0.0007874352865427507
2020-08-26 00:00:00+00:00,-0.01390831211593102
2020-08-27 00:00:00+00:00,-0.016800624012197066
2020-08-28 00:00:00+00:00,-0.00670910084857898
2020-08-29 00:00:00+00:00,0.011695820920880224
2020-08-30 00:00:00+00:00,-0.008964210909868816
2020-08-31 00:00:00+00:00,0.021341007009277282
2020-09-01 00:00:00+00:00,-0.01005582586841208
2020-09-02 00:00:00+00:00,0.02801295175547487
2020-09-03 00:00:00+00:00,-0.01204285509909068
2020-09-04 00:00:00+00:00,-0.02141488138972261
2020-09-05 00:00:00+00:00,-0.00816842960245534
2020-09-06 00:00:00+00:00,-0.027421531584943693
2020-09-07 00:00:00+00:00,0.00630296581099476
2020-09-08 00:00:00+00:00,0.0014858857155320014
2020-09-09 00:00:00+00:00,0.011772776451738255
2020-09-10 00:00:00+00:00,-0.0008817242845978598
2020-09-11 00:00:00+00:00,-0.009943791040310016
2020-09-12 00:00:00+00:00,0.000439758116420233
2020-09-13 00:00:00+00:00,0.007992309753034273
2020-09-14 00:00:00+00:00,0.014245029330489324
2020-09-15 00:00:00+00:00,-0.004855246537815019
2020-09-16 00:00:00+00:00,-0.01182221620080013
2020-09-17 00:00:00+00:00,0.002628665509123133
2020-09-18 00:00:00+00:00,-0.005590187412228057
2020-09-19 00:00:00+00:00,0.014856924549541822
2020-09-20 00:00:00+00:00,-0.000631778029875032
2020-09-21 00:00:00+00:00,0.0033856829526081175
2020-09-22 00:00:00+00:00,0.01037670933578493
2020-09-23 00:00:00+00:00,-0.0043201902007745045
2020-09-24 00:00:00+00:00,0.01611293713287835
2020-09-25 00:00:00+00:00,-0.03561156518381575
2020-09-26 00:00:00+00:00,-0.04077663754473554
2020-09-27 00:00:00+00:00,-0.011572675016385012
2020-09-28 00:00:00+00:00,0.004764848757918242
2020-09-29 00:00:00+00:00,-0.002626471522766369
2020-09-30 00:00:00+00:00,-0.0008549162403920165
2020-10-01 00:00:00+00:00,0.004979219539059592
2020-10-02 00:00:00+00:00,-0.010513026258515554
2020-10-03 00:00:00+00:00,0.009487960760789761
2020-10-04 00:00:00+00:00,0.00672754010582422
2020-10-05 00:00:00+00:00,-0.005419492910579779
2020-10-06 00:00:00+00:00,0.013261501724303874
2020-10-07 00:00:00+00:00,-0.01684284736009612
2020-10-08 00:00:00+00:00,-0.002821910459343242
2020-10-09 00:00:00+00:00,-0.015449534405829362
2020-10-10 00:00:00+00:00,-0.009344135622910067
2020-10-11 00:00:00+00:00,0.008410458727954958
2020-10-12 00:00:00+00:00,0.010213776983028609
2020-10-13 00:00:00+00:00,0.011460492493815356
2020-10-14 00:00:00+00:00,-0.004014905676605671
2020-10-15 00:00:00+00:00,0.01230642260141743
2020-10-16 00:00:00+00:00,0.008961589197891065
2020-10-17 00:00:00+00:00,-0.025216567728594562
2020-10-18 00:00:00+00:00,-0.011963351439775196
2020-10-19 00:00:00+00:00,0.004963983444588038
2020-10-20 00:00:00+00:00,-0.005475387707057373
2020-10-21 00:00:00+00:00,0.004890205564325081
2020-10-22 00:00:00+00:00,0.017793700982099647
2020-10-23 00:00:00+00:00,0.0034582771302730155
2020-10-24 00:00:00+00:00,0.017396367477979954
2020-10-25 00:00:00+00:00,0.02655204266084133
2020-10-26 00:00:00+00:00,0.009155458814159516
2020-10-27 00:00:00+00:00,-0.026112595334909238
2020-10-28 00:00:00+00:00,-0.018682855189623575
2020-10-29 00:00:00+00:00,-0.010907220536655724
2020-10-30 00:00:00+00:00,0.006853141643907151
2020-10-31 00:00:00+00:00,-0.026824148573028783
2020-11-01 00:00:00+00:00,0.020536894857516287
2020-11-02 00:00:00+00:00,-0.02945244508775985
2020-11-03 00:00:00+00:00,0.0010480749382602702
2020-11-04 00:00:00+00:00,0.03459189565444438
2020-11-05 00:00:00+00:00,0.01794808649761902
2020-11-06 00:00:00+00:00,0.006238363000562143
2020-11-07 00:00:00+00:00,-0.06857876092720613
2020-11-08 00:00:00+00:00,-0.013172694961439082
2020-11-09 00:00:00+00:00,0.003918079961584174
2020-11-10 00:00:00+00:00,-0.006116273438287505
2020-11-11 00:00:00+00:00,-0.024797435296469578
2020-11-12 00:00:00+00:00,0.0024035145981064275
2020-11-13 00:00:00+00:00,0.005455545480528365
2020-11-14 00:00:00+00:00,0.04742634808862389
2020-11-15 00:00:00+00:00,0.020611646539901354
2020-11-16 00:00:00+00:00,0.014553533143344809
2020-11-17 00:00:00+00:00,0.049352283327560476
2020-11-18 00:00:00+00:00,0.015558224589691411
2020-11-19 00:00:00+00:00,-0.00521306825208927
2020-11-20 00:00:00+00:00,0.07727686493446684
2020-11-21 00:00:00+00:00,0.06162919604593903
2020-11-22 00:00:00+00:00,7.085363414580798e-05
2020-11-23 00:00:00+00:00,0.04328500482591235
2020-11-24 00:00:00+00:00,0.07387728860297031
2020-11-25 00:00:00+00:00,0.04493153764993933
2020-11-26 00:00:00+00:00,-0.08403964789164363
2020-11-27 00:00:00+00:00,-0.053349854233651385
2020-11-28 00:00:00+00:00,0.039271814554896506
2020-11-29 00:00:00+00:00,0.076920156943388
2020-11-30 00:00:00+00:00,0.01596010394047432
2020-12-01 00:00:00+00:00,0.03570000850610715
2020-12-02 00:00:00+00:00,-0.0435569335243832
2020-12-03 00:00:00+00:00,0.04560348894821006
2020-12-04 00:00:00+00:00,0.017060173980308256
2020-12-05 00:00:00+00:00,-0.06632994211647227
2020-12-06 00:00:00+00:00,0.07418572614066767
2020-12-07 00:00:00+00:00,-0.005396227105470838
2020-12-08 00:00:00+00:00,0.016089809466541122
2020-12-09 00:00:00+00:00,-0.07334190430831916
2020-12-10 00:00:00+00:00,0.020675199921251587
2020-12-11 00:00:00+00:00,-0.03413010369796905
2020-12-12 00:00:00+00:00,0.01181168173760195
2020-12-13 00:00:00+00:00,0.008403214757968276
2020-12-14 00:00:00+00:00,0.02487402560065928
2020-12-15 00:00:00+00:00,-0.00870172885460395
2020-12-16 00:00:00+00:00,-0.039932091581928
2020-12-17 00:00:00+00:00,0.08165655468727129
2020-12-18 00:00:00+00:00,0.024979680826823867
2020-12-19 00:00:00+00:00,-0.004627286755685331
2020-12-20 00:00:00+00:00,0.012671857942254774
2020-12-21 00:00:00+00:00,0.03299831713761517
2020-12-22 00:00:00+00:00,-0.0027941693803637635
2020-12-23 00:00:00+00:00,0.03952298594265923
2020-12-24 00:00:00+00:00,0.03246557599094056
2020-12-25 00:00:00+00:00,-0.019203253467819217
2020-12-26 00:00:00+00:00,0.03232992791109336
2020-12-27 00:00:00+00:00,0.07045637340668769
2020-12-28 00:00:00+00:00,-0.005067476173164986
2020-12-29 00:00:00+00:00,0.03265363085832962
2020-12-30 00:00:00+00:00,0.06332458159771241
2020-12-31 00:00:00+00:00,0.0044695056397781605
2021-01-01 00:00:00+00:00,-0.00860682302246883
2021-01-02 00:00:00+00:00,-0.06305949499989263
2021-01-03 00:00:00+00:00,0.19009682676541298
2021-01-04 00:00:00+00:00,0.1058882287727458
2021-01-05 00:00:00+00:00,-0.03965559254502194
2021-01-06 00:00:00+00:00,0.04608507057697276
2021-01-07 00:00:00+00:00,0.004394061381459641
2021-01-08 00:00:00+00:00,-0.060426674321522336
2021-01-09 00:00:00+00:00,0.026080323234929145
2021-01-10 00:00:00+00:00,-0.0003477702994584396
2021-01-11 00:00:00+00:00,-0.11205111503548398
2021-01-12 00:00:00+00:00,-0.03999099661430293
2021-01-13 00:00:00+00:00,0.021027658457162056
2021-01-14 00:00:00+00:00,0.04488113257482107
2021-01-15 00:00:00+00:00,0.03273371642544261
2021-01-16 00:00:00+00:00,-0.05680423744365316
2021-01-17 00:00:00+00:00,0.08676487178389239
2021-01-18 00:00:00+00:00,0.053163890061978435
2021-01-19 00:00:00+00:00,-0.00639541579019085
2021-01-20 00:00:00+00:00,-0.027994871663696963
2021-01-21 00:00:00+00:00,0.048593888491617165
2021-01-22 00:00:00+00:00,-0.06300350092303127
2021-01-23 00:00:00+00:00,0.07252665947216469
2021-01-24 00:00:00+00:00,0.03534995174667368
2021-01-25 00:00:00+00:00,0.06223442596469991
2021-01-26 00:00:00+00:00,-0.027571349744100613
2021-01-27 00:00:00+00:00,0.04431030787983371
2021-01-28 00:00:00+00:00,-0.014745468161889038
2021-01-29 00:00:00+00:00,0.06649459621804951
2021-01-30 00:00:00+00:00,0.0036184932793754333
2021-01-31 00:00:00+00:00,0.03487038365767348
2021-02-01 00:00:00+00:00,0.00530777152093167
2021-02-02 00:00:00+00:00,-0.0014766179103605343
2021-02-03 00:00:00+00:00,-0.0004232605715824478
2021-02-04 00:00:00+00:00,0.04143686585790391
2021-02-05 00:00:00+00:00,0.045575796312764365
2021-02-06 00:00:00+00:00,0.023598438423014484
2021-02-07 00:00:00+00:00,-0.015883497690717216
2021-02-08 00:00:00+00:00,0.05332707048824333
2021-02-09 00:00:00+00:00,0.03749017073774605
2021-02-10 00:00:00+00:00,-0.019413630642939488
2021-02-11 00:00:00+00:00,0.1072878252946972
2021-02-12 00:00:00+00:00,-0.01438079239116998
2021-02-13 00:00:00+00:00,0.03125927172198924
2021-02-14 00:00:00+00:00,-0.0377275967651815
2021-02-15 00:00:00+00:00,-0.028034590009191104
2021-02-16 00:00:00+00:00,-0.00236007609544079
2021-02-17 00:00:00+00:00,-0.005497966263711698
2021-02-18 00:00:00+00:00,0.01925685924419037
2021-02-19 00:00:00+00:00,0.006965713742059589
2021-02-20 00:00:00+00:00,0.06035644122351449
2021-02-21 00:00:00+00:00,-0.0007262945919320152
2021-02-22 00:00:00+00:00,0.010463242992365682
2021-02-23 00:00:00+00:00,0.00021121842613219585
2021-02-24 00:00:00+00:00,-0.02137593929824141
2021-02-25 00:00:00+00:00,0.016380020514443126
2021-02-26 00:00:00+00:00,-0.028881216921656384
2021-02-27 00:00:00+00:00,0.014603322113513884
2021-02-28 00:00:00+00:00,0.005989721179085821
2021-03-01 00:00:00+00:00,-0.004982707360950226
2021-03-02 00:00:00+00:00,0.013006088431543309
2021-03-03 00:00:00+00:00,-0.017940174821263734
2021-03-04 00:00:00+00:00,0.028600966342856096
2021-03-05 00:00:00+00:00,0.007051495611523971
2021-03-06 00:00:00+00:00,-0.01587529052712524
2021-03-07 00:00:00+00:00,-0.008236048080447726
2021-03-08 00:00:00+00:00,0.021157192149523586
2021-03-09 00:00:00+00:00,0.029270120245124532
2021-03-10 00:00:00+00:00,0.039213414984803935
2021-03-11 00:00:00+00:00,-0.009200495606393385
2021-03-12 00:00:00+00:00,0.047024952738165156
2021-03-13 00:00:00+00:00,0.06753893574469266
2021-03-14 00:00:00+00:00,-0.0003157160356242997
2021-03-15 00:00:00+00:00,-0.0008624314352199413
2021-03-16 00:00:00+00:00,-0.04519654677095601
2021-03-17 00:00:00+00:00,0.018302136201912095
2021-03-18 00:00:00+00:00,0.05430031548405609
2021-03-19 00:00:00+00:00,-0.025440744707801898
2021-03-20 00:00:00+00:00,0.025237668185947672
2021-03-21 00:00:00+00:00,-0.03014967007722352
2021-03-22 00:00:00+00:00,0.010929691571726519
2021-03-23 00:00:00+00:00,-0.019137498196917388
2021-03-24 00:00:00+00:00,-0.026851317580186003
2021-03-25 00:00:00+00:00,-0.018237094832752924
2021-03-26 00:00:00+00:00,-0.010580607818070707
2021-03-27 00:00:00+00:00,0.09107712918944622
2021-03-28 00:00:00+00:00,0.006757790330842682
2021-03-29 00:00:00+00:00,-0.0021987261929131024
2021-03-30 00:00:00+00:00,0.026422094673330287
2021-03-31 00:00:00+00:00,0.00939199439137999
2021-04-01 00:00:00+00:00,0.06215081464721202
2021-04-02 00:00:00+00:00,-0.02577180615823674
2021-04-03 00:00:00+00:00,0.0017417462587536513
2021-04-04 00:00:00+00:00,0.02522849582170073
2021-04-05 00:00:00+00:00,0.030665954757642222
2021-04-06 00:00:00+00:00,0.030772446379723855
2021-04-07 00:00:00+00:00,0.023131389362079195
2021-04-08 00:00:00+00:00,-0.002179870801796043
2021-04-09 00:00:00+00:00,0.032066573653550846
2021-04-10 00:00:00+00:00,0.028802942886375464
2021-04-11 00:00:00+00:00,0.044844989293390626
2021-04-12 00:00:00+00:00,0.00943180554387321
2021-04-13 00:00:00+00:00,-0.023102324935199564
2021-04-14 00:00:00+00:00,0.009306014383868869
2021-04-15 00:00:00+00:00,-0.003922963870777505
2021-04-16 00:00:00+00:00,0.0836858784219894
2021-04-17 00:00:00+00:00,0.1366361935821823
2021-04-18 00:00:00+00:00,-0.030690154795342962
2021-04-19 00:00:00+00:00,0.06123730007537741
2021-04-20 00:00:00+00:00,0.024238922278955743
2021-04-21 00:00:00+00:00,0.020216939517374036
2021-04-22 00:00:00+00:00,-0.017866223489830586
2021-04-23 00:00:00+00:00,-0.0017559137089645889
2021-04-24 00:00:00+00:00,-0.0099730937888422
2021-04-25 00:00:00+00:00,0.020514374535478393
2021-04-26 00:00:00+00:00,0.0036486059367006425
2021-04-27 00:00:00+00:00,0.005443799339611885
2021-04-28 00:00:00+00:00,-0.004053611345150874
2021-04-29 00:00:00+00:00,0.024838550375553013
2021-04-30 00:00:00+00:00,-0.008445940801094216
2021-05-01 00:00:00+00:00,-0.005258603520410329
2021-05-02 00:00:00+00:00,0.04930416703851702
2021-05-03 00:00:00+00:00,-0.012265809676527305
2021-05-04 00:00:00+00:00,0.08753445856507135
2021-05-05 00:00:00+00:00,0.07996429929390844
2021-05-06 00:00:00+00:00,0.08775300279203606
2021-05-07 00:00:00+00:00,0.007422582276086727
2021-05-08 00:00:00+00:00,-0.02509713692646091
2021-05-09 00:00:00+00:00,0.04004299421902157
2021-05-10 00:00:00+00:00,0.016670193648940356
2021-05-11 00:00:00+00:00,-0.023600017297513178
2021-05-12 00:00:00+00:00,0.03460651744221467
2021-05-13 00:00:00+00:00,-0.0758807948490783
2021-05-14 00:00:00+00:00,-0.04301318687636184
2021-05-15 00:00:00+00:00,0.036998257015578705
2021-05-16 00:00:00+00:00,-0.0391757970530092
2021-05-17 00:00:00+00:00,0.014297801651293312
2021-05-18 00:00:00+00:00,-0.024939941248042597
2021-05-19 00:00:00+00:00,0.010055258696843863
2021-05-20 00:00:00+00:00,-0.1014430034201882
2021-05-21 00:00:00+00:00,0.019107001002106185
2021-05-22 00:00:00+00:00,-0.02977715892808742
2021-05-23 00:00:00+00:00,-0.018957878673867654
2021-05-24 00:00:00+00:00,0.010745700588812428
2021-05-25 00:00:00+00:00,-0.07473203120147086
2021-05-26 00:00:00+00:00,0.0004862862835060882
2021-05-27 00:00:00+00:00,-0.05195015032827958
2021-05-28 00:00:00+00:00,-0.005259970815834855
2021-05-29 00:00:00+00:00,-0.011304882412137052
2021-05-30 00:00:00+00:00,-0.014728199094690449
2021-05-31 00:00:00+00:00,-0.006265185079828859
2021-06-01 00:00:00+00:00,-0.01086389617379785
2021-06-02 00:00:00+00:00,0.009614229807213359
2021-06-03 00:00:00+00:00,-0.036815966217495166
2021-06-04 00:00:00+00:00,-0.03840125020156756
2021-06-05 00:00:00+00:00,0.02648896057652303
2021-06-06 00:00:00+00:00,-0.003799101877487331
2021-06-07 00:00:00+00:00,-0.010334368719710513
2021-06-08 00:00:00+00:00,0.027726046854904863
2021-06-09 00:00:00+00:00,0.020640296616487513
2021-06-10 00:00:00+00:00,-0.01689615799210818
2021-06-11 00:00:00+00:00,0.0023575456687615504
2021-06-12 00:00:00+00:00,0.014640522315158468
2021-06-13 00:00:00+00:00,-0.019291637813081363
2021-06-14 00:00:00+00:00,-0.026388951043328748
2021-06-15 00:00:00+00:00,-0.035515969493311664
2021-06-16 00:00:00+00:00,-0.011211937636591944
2021-06-17 00:00:00+00:00,0.007153296417820878
2021-06-18 00:00:00+00:00,-0.00785774170060989
2021-06-19 00:00:00+00:00,0.02110511811745147
2021-06-20 00:00:00+00:00,0.0060332897605889085
2021-06-21 00:00:00+00:00,-0.026302439847555925
2021-06-22 00:00:00+00:00,0.11160559870933887
2021-06-23 00:00:00+00:00,0.006930016481689019
2021-06-24 00:00:00+00:00,-0.0796366779810172
2021-06-25 00:00:00+00:00,-0.004525287047093254
2021-06-26 00:00:00+00:00,0.05000330358730818
2021-06-27 00:00:00+00:00,-0.0004999090456285957
2021-06-28 00:00:00+00:00,-0.020419300562220424
2021-06-29 00:00:00+00:00,-0.06071325799115299
